y1,y2,mfc1,mfc2,mfc3,mfc4
-0.7157184631795013,0.3125827565875267,0.41525551577525505,0.17361750982316948,0.14973779540977708,0.2613891789917984
-0.8839790304716189,-0.9628431291669056,0.0916955966014656,0.059517304197930936,0.09472503615496115,0.7540620630456423
0.9758973170539028,0.0064656078792155,0.15292731890339056,0.3283261290730618,0.3359727720109584,0.18277378001258926
-0.5286512819749452,-0.7021032201714676,0.161398178780674,0.1255141989112356,0.182724912439529,0.5303627098685614
-0.7616983762999086,0.218906927302559,0.3806883737678282,0.1601625816867145,0.16803730699339686,0.2911117375520606
-0.7936388241947507,-0.0553469517009566,0.2875086567936328,0.17637607610394979,0.15881871371493594,0.3772965533874815
0.9485479965361274,0.031051165861708,0.1612897706717424,0.3263987654278669,0.3048100114548169,0.2075014524455738
0.7274253414033012,0.7794990330796236,0.1192642734473376,0.5990405751966108,0.12901478345309947,0.152680367902952
-0.6151639055249789,-0.8323976590152875,0.12654071405274125,0.1193436059849889,0.13004061833395184,0.6240750616283179
0.0157459928547205,-0.0406914513423792,0.24899306237613902,0.23970225657244582,0.24242151921763372,0.26888316183378147
-0.209081521791641,0.8355634759084369,0.3846750650295687,0.2421541615313172,0.15726728624372682,0.2159034871953872
0.1963691848093669,0.9670652782699156,0.25151598035273814,0.4048232824347634,0.1430209877922734,0.20063974942022522
-0.3478277926859678,0.333419376136483,0.33277903636622064,0.2309111842332233,0.16404027178798491,0.2722695076125711
-0.7320537736762804,-0.7624627858590243,0.1357895392488369,0.0951864958558275,0.1413716143802102,0.6276523505151255
-0.1170957251689301,0.7562584310715206,0.3390113012322623,0.27055231886134073,0.16953529529655148,0.22090108460984553
0.9523289823438792,0.6341154469253998,0.11633246759468809,0.6077090119916013,0.1398859482385744,0.1360725721751361
-0.3232661877312044,0.4540630765314344,0.3608879372279856,0.21496864737020188,0.18302104587113852,0.24112236953067404
0.2737075563933895,0.4828589632749525,0.2351468636899099,0.33279143214847995,0.20028764597338297,0.23177405818822722
-0.6531956640684635,-0.4643197591206285,0.19273578600287525,0.13911393481880352,0.16364253771803716,0.5045077414602841
-0.9567283445570638,-0.7804119285608662,0.1017942344549963,0.09816159121715479,0.07395240776749609,0.7260917665603528
-0.874238345525008,-0.6508704088134769,0.13021055668173773,0.1040033054815925,0.12644705646520144,0.6393390813714683
-0.8826097255611463,0.3468761396035904,0.4503860804918855,0.1565942294531679,0.12794727474910236,0.2650724153058442
-0.4342170963256571,-0.5275514139499735,0.18277155783063817,0.1497227536097921,0.20427642895584194,0.46322925960372785
0.7622494469061543,-0.8297929157511275,0.0993482239521404,0.11594151324683272,0.6235998630764699,0.16111039972455687
-0.6109804376142847,0.2741439256731419,0.36852329026143077,0.18586443886099865,0.1654049840705916,0.2802072868069789
-0.0212944497568543,0.3725846995473734,0.27925686013665507,0.2614568023917868,0.2043890109746847,0.2548973264968734
-0.8204861444472045,-0.2943275081699652,0.21993908268169812,0.15437876503843762,0.15163097964655525,0.47405117263330915
-0.9738311862024136,0.9892903599253844,0.7522206567816563,0.07677505149526696,0.05122425968325177,0.11978003203982486
-0.0811609388580356,0.1625635309156405,0.2629096348459227,0.23495498577861157,0.22144076051900444,0.28069461885646124
-0.0183838409285193,-0.9995994429135104,0.16257435156354805,0.15633325948185375,0.3116480105508271,0.36944437840377103
-0.3652284141317106,-0.2169030695770593,0.24731385393333655,0.18791915646030868,0.18876126913220886,0.3760057204741459
0.988055528710295,0.506868017065425,0.13010043387142833,0.5678226200636631,0.14894203121086405,0.1531349148540443
0.8685710319172184,-0.4592381271886288,0.12680688083188385,0.1831916061046769,0.510775924208634,0.17922558885480513
0.1722822427258923,0.1972308822260524,0.24975102883922515,0.2835966860369222,0.2220574789061274,0.24459480621772528
0.1635052580544955,-0.7249579572567204,0.15408215752213045,0.17514962823020208,0.36853969864205394,0.3022285156056134
-0.3295640858738629,-0.1640115653992846,0.24044549976565743,0.19152470352299555,0.21329018479896444,0.3547396119123826
-0.9771925229190656,-0.6866677911758623,0.12139804893071585,0.0780266395070415,0.10329464216813815,0.6972806693941045
0.672612513489425,-0.3169092133785705,0.15093219664440335,0.21557407279773413,0.41435755771012145,0.21913617284774095
-0.6888683039730945,0.7488130875086974,0.5572528095203831,0.16880202184611381,0.09926789753731576,0.1746772710961873
0.3409879461046645,0.0563503290238542,0.2048469872208813,0.276254436505885,0.2705076139203916,0.24839096235284222
0.1355743803695952,-0.3099024314256071,0.1968402510654449,0.22008131355184193,0.2853203835812531,0.29775805180146014
0.9760970764381374,0.1227237777567251,0.13237018343121065,0.3847264039195904,0.28324052536038474,0.19966288728881418
-0.6909578418059479,0.5768521191989311,0.49633824226779716,0.1680347369225141,0.12796728596235024,0.20765973484733838
-0.0654756216321172,0.4706948866671654,0.3106445377817791,0.2622807475087371,0.18556372100434124,0.24151099370514242
0.8660060503402787,-0.3576569158687999,0.1293550077376873,0.19882345321140912,0.4703481050556165,0.201473433995287
-0.2206404874378296,-0.2761864073160256,0.21846040950482687,0.1925360049579439,0.22644747446113558,0.3625561110760937
0.6943199702591394,-0.0516845621134836,0.15912217607436582,0.2877836790992624,0.33422812187158396,0.21886602295478774
0.1815735676168559,-0.1763330069385944,0.19972797089312294,0.22761947452366557,0.2915113981797718,0.2811411564034397
-0.270439053702757,-0.5273082426737461,0.1744432938949017,0.19973769134735078,0.22402186687554654,0.40179714788220106
0.3548986941271148,0.4663199186541282,0.22130211542632158,0.3758178115116355,0.19196491647079633,0.21091515659124657
-0.6393701611564313,0.4646027564823574,0.44989785605538984,0.16859295121523102,0.14485495766432416,0.23665423506505495
0.5054506504879046,-0.3071792929133743,0.16974951476294062,0.21779339999756106,0.3621763073554185,0.2502807778840798
-0.6938564856334517,-0.8667447676198718,0.11706646533852323,0.08984372927062295,0.143512027918125,0.6495777774727288
-0.4109441811198733,0.7384222598835777,0.4504010966668385,0.18859278557210743,0.15313021262741364,0.2078759051336404
0.9019929673652054,-0.9568571692236414,0.06433783789823606,0.07699607328852853,0.7187479839735327,0.13991810483970268
-0.2279027812592584,0.1467269753891926,0.280371607772554,0.2317154765252477,0.20241480287825986,0.2854981128239385
-0.433204708351534,0.990516507212306,0.5252634043169027,0.18405236832735572,0.11720163764854262,0.173482589707199
0.4157036904076516,0.124051438015275,0.20231910972901465,0.307086180191038,0.2553066578693916,0.2352880522105558
-0.989399823009056,-0.4945442052059836,0.16444502892690657,0.09948969737928809,0.1360298923726302,0.6000353813211752
0.1033588805254455,-0.2931383665118916,0.2025513011662158,0.22250065688011814,0.29017992689743394,0.28476811505623206
0.3043210853078135,-0.5965595427185093,0.15979511193768522,0.18633830168770626,0.37403848995437944,0.2798280964202291
0.5553158278007104,-0.4624158927323625,0.15030101497249843,0.17958589781223389,0.42546578010759595,0.24464730710767157
0.3702626371022608,0.3038846845365122,0.20746923976095233,0.3409054226031108,0.23335295451584787,0.21827238312008912
0.889943057790965,-0.4348412393584846,0.12858676732238772,0.17123708954275274,0.5039428968425655,0.196233246292294
-0.7717799122808331,-0.8060916014999988,0.1176174226391625,0.10630608499832025,0.11957761786943467,0.6564988744930825
0.4862009856546363,0.6085627560969935,0.17762944839482936,0.45221851144068814,0.1710135508870637,0.1991384892774189
0.2214417388641258,0.1295335771921326,0.22488392050488454,0.2742459745426056,0.25630223262176477,0.244567872330745
-0.2907683683729358,-0.3164968539724682,0.22342229863429913,0.18590355372065728,0.2261310932613018,0.3645430543837419
-0.47489252507893,-0.6531725365352756,0.15107750705198394,0.13614997372860912,0.18754001312974303,0.5252325060896639
0.4851950556275863,-0.2592262415033244,0.16679011887786274,0.23571410983103977,0.33471323404488335,0.26278253724621425
0.6962314274452877,0.9844470046887022,0.11543183845795364,0.6495660461000495,0.10490354090186946,0.1300985745401274
0.5442993340933142,-0.158850577550162,0.17303867706638,0.25432756439424137,0.3393711316175379,0.23326262692184072
0.9576300832554544,0.1245989741657132,0.15997308366471966,0.35839333203027957,0.2786218204977424,0.2030117638072582
-0.1705217286276574,0.2017626343838499,0.289108800265067,0.22400946252436052,0.20553471870871973,0.2813470185018528
-0.8592942158400023,0.6004536740508104,0.5587437348258727,0.13785153519420293,0.11267168751714142,0.19073304246278294
0.3590484602523529,-0.1485047859143571,0.18876135761567955,0.2534032791292076,0.30415027983173726,0.2536850834233754
0.0254091133464273,0.1975231130348982,0.257747996606841,0.26425343331869655,0.22746249337429225,0.2505360767001702
-0.6785938951070432,0.0254604072906139,0.3246687850407512,0.16272144698774707,0.1697997711207033,0.34280999685079844
0.7678040530901182,0.1382709847338541,0.17804648519307975,0.36424101018505567,0.25828189585890354,0.19943060876296112
0.8961543755312475,0.331513897241505,0.1560094865031818,0.45204254715771314,0.205237087011522,0.18671087932758304
-0.3092597481226813,0.4764000507261647,0.35826009488507926,0.22330698870115182,0.1787875494267965,0.23964536698697234
0.6405164548080338,0.8422241998226938,0.15217400457261535,0.5645836112829217,0.13038457745886964,0.15285780668559323
-0.6180503105345736,0.5410708501378669,0.47680625461939763,0.14558343200632973,0.15484817475091556,0.22276213862335723
-0.0036170688762897,-0.9840517032677278,0.16652004230473216,0.1621938434422265,0.30083303633555153,0.3704530779174897
0.8602189816107055,0.4691965642773941,0.12815580740168664,0.5162328449137572,0.17462492514643038,0.1809864225381259
0.7997524219591274,0.9945514082626146,0.08751141348291823,0.6912949138326814,0.10404732903137087,0.11714634365302945
-0.3632947715344816,0.2233526420960678,0.31678600127116807,0.2026534445167821,0.20028459107341715,0.2802759631386327
0.6553304334171453,0.572336002924325,0.15285250050436267,0.49512380431586994,0.17499205513957852,0.1770316400401889
-0.8550808639394205,-0.2363392302263105,0.23665718131225003,0.15205223021001385,0.15111790646839507,0.4601726820093411
-0.1965353986651068,-0.4896529692448061,0.19384598332305208,0.18120385757835386,0.26121956672159263,0.3637305923770016
0.0935687183617786,0.6999216557917034,0.26647339872248943,0.32748984161534744,0.17659850405674696,0.22943825560541597
-0.9682490966438728,0.0393358860330859,0.3284512660955327,0.15000376808491475,0.15956905044724795,0.36197591537230456
0.8494416370721611,0.2126925107076926,0.16307310338017608,0.39469846950878545,0.2500179820745381,0.19221044503650034
-0.5312776194649178,-0.86343150481239,0.13881621830927002,0.11378157344914339,0.15573049784146106,0.5916717104001255
0.6022167650191308,0.5595662873180727,0.16854652919455418,0.4688114604717674,0.17306308424564584,0.18957892608803256
0.7163764779907718,0.6038679596770327,0.16063138066807703,0.5020167814513006,0.1617649588106774,0.17558687906994483
0.9118701038215136,0.8143476046035276,0.10626547951261234,0.6726940308005291,0.10863827869857867,0.11240221098827986
0.2430535363144352,-0.2833706850092783,0.1949329171223504,0.2227324576914773,0.3136133153594295,0.26872130982674275
0.4653687030593658,-0.8989024193147266,0.12624798587132155,0.13597505837982304,0.5183593154153173,0.21941764033353803
-0.4060627371064986,0.295268143413032,0.34968875996716503,0.20663350539146066,0.18192323946236258,0.26175449517901167
